refId-ignore,uid,name,phone,email,address,city,Wt_Attribute_Match,Wt_Attribute_Score,id,,
33D6309B-977C-457B-C908-69E44ED95480,defaults384,"Griffin, Nicholas C.",6124121374,vitae.diam@icloud.com,,,"[1883, 2383, 2883]","[2.5, 2.5, 1.5]",1054,,
C6D7FD07-9DA3-7A48-FE0F-C8744C19B206,base797,"Goodman, Phelan A.",(805) 928-5234,vitae.dolor@google.com,"Ap #731-6404 Ornare, Avenue",Madison,[796],[3.0],1886,,
6724CF86-EB3F-7B83-765D-F72FCBD3DD3B,base1944,Oren W. Griffin,7653265884,vitae.erat.vel@aol.com,Ap #533-7914 Adipiscing. Av.,Savannah,"[1943, 2443, 2943]","[3.0, 1.5, 1.5]",1143,,
6724CF86-EB3F-7B83-765D-F72FCBD3DD3B,defaults444,Oren W. Griffin,000-000-0000,vitae.erat.vel@aol.com,,,"[1943, 2443]","[1.5, 1.5]",1144,,
49BCCD24-861D-5C2C-596F-D7B8470DC1BC,base1171,Moses Goodwin,1-693-463-8418,vitae.erat.vel@google.net,1673 Pellentesque Road,Montpelier,[1170],[3.0],186,,
68388446-75D7-78FE-E14D-903F5B6972CB,base1682,Britanney Q. Craig,(927) 796-5394,vitae.erat.vel@icloud.com,8789 Velit Road,Gulfport,"[1681, 2181, 2681]","[3.0, 2.5, 1.5]",790,,
68388446-75D7-78FE-E14D-903F5B6972CB,defaults182,Britanney Q. Craig,(927) 796-5394,vitae.erat.vel@icloud.com,,,"[1681, 2181, 2681]","[2.5, 2.5, 1.5]",790,,
B97EC8BB-A275-650E-4BD5-B8CCDB33EBB2,base1838,Adara Floyd,(286) 641-1763,vitae.erat.vivamus@google.com,Ap #890-8840 Aenean St.,Tuscaloosa,"[1837, 2337, 2837]","[3.0, 2.0, 1.5]",995,,
B97EC8BB-A275-650E-4BD5-B8CCDB33EBB2,defaults338,John Doe,(286) 641-1763,vitae.erat.vivamus@google.com,,,"[1837, 2337, 2837]","[2.0, 2.5, 1.0]",995,,
541DDA72-8C6E-940E-768A-1E508839DBBB,base43,Cassady Dunn,(410) 361-6180,vitae.erat@yahoo.edu,Ap #560-7159 Duis St.,Sioux City,[42],[3.0],1475,,
3591DEF4-96B2-5316-B5B3-8F6A2C54E95C,base1601,Tanek Rios,1-857-286-7178,vitae.nibh.donec@aol.com,614-4608 Ipsum. Street,Annapolis,"[1600, 2100, 2600]","[3.0, 2.5, 1.5]",673,,
3591DEF4-96B2-5316-B5B3-8F6A2C54E95C,defaults101,Tanek Rios,1-857-286-7178,vitae.nibh.donec@aol.com,,,"[1600, 2100, 2600]","[2.5, 2.5, 1.5]",673,,
6835B9D4-C872-7E79-0E88-745FB734D3ED,base1219,Kylie A. Doyle,8822777528,vitae.odio@hotmail.org,"P.O. Box 662, 7529 Sagittis. St.",Vancouver,[1218],[3.0],237,,
4888C0AB-59EB-C1E3-CE13-EF42419075B2,base97,Thane Sexton,(287) 653-1967,vitae.odio@yahoo.org,Ap #151-5918 Nunc Rd.,North Las Vegas,[96],[3.0],2079,,
1CFE9755-92D8-B83C-8292-E6255DAEC911,base313,"House, Holmes",(223) 565-2251,vitae.orci.phasellus@hotmail.ca,Ap #523-7279 Amet St.,San Francisco,[312],[3.0],1345,,
248A27DC-ADFD-FE5D-1834-5638CDC94B9F,base989,Lillian Mack,(521) 651-4768,vitae.posuere@google.com,"P.O. Box 593, 2555 Donec Street",Mesa,[988],[3.0],2100,,
8BCD676A-3F2F-68B1-35E5-656501B57B16,base160,"Zamora, Kuame T.",1-737-707-8225,vitae.posuere@protonmail.edu,Ap #281-2986 Ultrices Ave,Ketchikan,[159],[3.0],671,,
8C95B181-8E64-E84D-5AAC-7ACA8C3A331B,base703,"Burks, Unity B.",(912) 913-9353,vitae.purus@outlook.com,"230-6525 Tincidunt, Road",Cincinnati,[702],[2.0],1784,,
9FA99F8D-3EEA-A749-BF27-5C2F7A991056,base719,"Gutierrez, Sylvia G.",(855) 283-5488,vitae.semper@aol.com,962-2481 Et Avenue,Boston,[718],[3.0],1801,,
35A5C19D-5198-13EC-C334-5BE681AEAF61,base1109,Aaron Hatfield,1-973-437-0802,vitae.velit@hotmail.edu,"P.O. Box 956, 6679 Mollis. St.",Olympia,[1108],[3.0],117,,
31D03ED9-BBD0-6E54-282C-514C98613A13,base1379,Joan Garner,2428722417,vitae@hotmail.edu,789-2400 Nunc Road,Madison,[1378],[3.0],413,,
220E8680-64CD-B8C2-06DE-6E5D6DF12C79,base723,Lacy Dean,8651563750,vitae@icloud.com,"P.O. Box 168, 9160 At, Rd.",Laramie,[722],[3.0],1806,,
6AE7EBEB-C2DD-356A-E329-4EB73222521E,base264,"Montgomery, Lionel",1-696-675-5220,vitae@icloud.net,241-672 Risus. Street,Akron,[263],[3.0],1289,,
D2A87EB3-4153-5352-5E84-576E42E9C99C,base1377,"Aguilar, Garrison",(867) 803-7493,vitae@outlook.net,268-6096 A Av.,Worcester,[1376],[3.0],411,,
8949A514-DCEA-11D5-E9B5-B7D301DAE08D,base49,"Reed, Allen E.",1-618-244-7241,vitae@protonmail.ca,6830 Dictum St.,Lincoln,[48],[3.0],1541,,
B7241C5E-C5CB-EA6B-08D2-62335C030539,base1974,"Haley, Dexter M.",(640) 770-8613,vivamus.molestie@aol.com,810 Tristique Ave,San Diego,"[1973, 2473, 2973]","[3.0, 2.5, 1.5]",1180,,
B7241C5E-C5CB-EA6B-08D2-62335C030539,defaults474,"Haley, Dexter M.",(640) 770-8613,vivamus.molestie@aol.com,,,"[1973, 2473, 2973]","[2.5, 2.5, 1.5]",1180,,
D3B062FF-822A-4261-F6E1-5BDB4A43A649,base1044,Peter E. James,(343) 824-4632,vivamus.non@google.net,"P.O. Box 224, 4170 Fermentum Rd.",Bellevue,[1043],[2.0],47,,
24E19DAE-25A6-D0DE-6342-3E1CDD64CC91,base1153,Sybil B. Rice,(328) 441-0204,vivamus.sit@aol.couk,Ap #732-1432 Senectus Av.,Mesa,[1152],[3.0],166,,
3E87BF9E-F859-0C42-C833-0E6234E36992,base1110,Latifah Reese,1-563-891-3421,vivamus.sit@hotmail.ca,608-9236 Ligula. Av.,Clarksville,[1109],[3.0],118,,
95E4EC89-2FA3-A649-66FB-8690F39EC251,base1489,"Snider, Daniel",1-432-704-1584,vivamus@aol.org,Ap #698-7781 Tristique Avenue,Chicago,[1488],[3.0],531,,
D61718D3-8936-0D31-DCBA-CB4A73755CC5,base768,"Shepard, Perry T.",1781349854,vivamus@hotmail.com,841-9520 Ut Avenue,Vancouver,[767],[3.0],1856,,
D68949A1-FE19-76BE-3BCB-8B9921E5E44A,base1245,"Donaldson, Robert",(689) 851-5733,vivamus@protonmail.couk,"P.O. Box 449, 9699 Urna Ave",Sandy,[1244],[3.0],266,,
7191D4B5-D731-7DB3-715E-67B7DE8BE5CA,base1967,"Ayers, Xavier",1-274-142-7696,viverra.donec@hotmail.com,605-1295 A St.,Auburn,"[1966, 2466, 2966]","[3.0, 2.5, 1.5]",1172,,
7191D4B5-D731-7DB3-715E-67B7DE8BE5CA,defaults467,"Ayers, Xavier",1-274-142-7696,viverra.donec@hotmail.com,,,"[1966, 2466, 2966]","[2.5, 2.5, 1.5]",1172,,
BCC627BE-2D1F-AE2C-F594-D509B421475C,base513,Akeem P. Bowen,1-457-722-6621,viverra.maecenas@aol.com,"P.O. Box 772, 3471 Aliquam Rd.",Oklahoma City,[512],[3.0],1567,,
9BA33B47-E42F-BE8E-05BE-9D1E3B81060B,base201,Demetrius Sullivan,1-588-475-5645,viverra@hotmail.ca,2755 Sagittis. Street,Southaven,[200],[3.0],1216,,
3452826D-FC9C-BB91-7D8E-17E1D88EB4E1,base1438,"Briggs, Delilah",7536372197,volutpat.nulla@yahoo.couk,"9933 Ornare, Road",San Diego,[1437],[3.0],478,,
416D7314-9A5D-87D5-B33E-6EE6BD25DA44,base923,"Frost, Otto",1-335-957-0324,volutpat.nunc@hotmail.com,749-6609 Interdum Road,Iowa City,[922],[3.0],2026,,
46492B9A-CB97-9F53-E7C8-966E9A928AEE,base402,"Todd, Brent S.",1-517-340-8727,vulputate.dui@hotmail.couk,Ap #773-5414 Aenean St.,West Valley City,[401],[3.0],1445,,
98411663-7834-58C1-6ED1-A89210E5EC66,base975,"O'Neill, Sigourney N.",1-502-128-2543,vulputate.eu@aol.com,388-3064 Nulla Avenue,Fort Smith,[974],[3.0],2086,,
98A3636D-B57B-61BB-7B5E-5724AF62DC14,base755,"Henson, Beatrice",1-216-324-3795,vulputate.lacus.cras@outlook.com,Ap #134-6660 Penatibus Road,Birmingham,[754],[3.0],1841,,
BEE013BD-1159-40AC-9F63-566F962A3E39,base1460,"Blake, Forrest",4583577092,vulputate.lacus@protonmail.org,"P.O. Box 670, 4389 Nulla Avenue",Columbia,[1459],[3.0],501,,
EDB0C90C-B6D0-A3A4-85BE-7787B3E3D2C3,base240,Porter Wall,(810) 442-3344,vulputate.mauris@hotmail.com,"P.O. Box 375, 6721 Tortor. Rd.",Meridian,[239],[3.0],1261,,
CE9B2793-4197-9BA2-ED95-CCD665B41758,base1553,Sophia D. Morris,1-868-985-3182,vulputate.posuere.vulputate@icloud.com,"P.O. Box 287, 7214 Auctor, Ave",Houston,"[1552, 2052, 2552]","[3.0, 2.5, 1.5]",609,,
CE9B2793-4197-9BA2-ED95-CCD665B41758,defaults53,Sophia D. Morris,1-868-985-3182,vulputate.posuere.vulputate@icloud.com,,,"[1552, 2052, 2552]","[2.5, 2.5, 1.5]",609,,
77672D1D-2B64-61A5-FD3D-88ED4B9ACDAD,base1559,"Wiggins, Angelica",1818606863,vulputate.risus.a@yahoo.com,"P.O. Box 895, 1166 Egestas Av.",Cleveland,"[1558, 2058, 2558]","[3.0, 2.5, 1.5]",615,,
77672D1D-2B64-61A5-FD3D-88ED4B9ACDAD,defaults59,"Wiggins, Angelica",1818606863,vulputate.risus.a@yahoo.com,,,"[1558, 2058, 2558]","[2.5, 2.5, 1.5]",615,,
44C40963-FD4B-7052-92B6-552562545AC5,base580,Steel J. Hunter,(217) 612-4828,vulputate.ullamcorper@icloud.com,Ap #775-7893 Sem. Rd.,Jonesboro,[579],[3.0],1642,,
95BD4A81-B548-EEB4-49FE-97D7962E0E47,base75,Baker O. Nichols,(853) 804-7346,vulputate.ullamcorper@icloud.org,Ap #226-2464 Aliquet Rd.,Toledo,[74],[3.0],1836,,
CB81EE52-6EDD-4AE0-61C4-BAA86CA76C52,base1461,Marsden K. Patrick,(257) 462-2648,vulputate.velit@google.org,"Ap #898-8464 Eu, Av.",Augusta,[1460],[3.0],503,,
12E3A8BB-B4E2-5B75-92FE-FDE5CD88516E,base885,Hollee Davidson,3558555266,vulputate@google.com,923-9166 At St.,Fort Smith,[884],[3.0],1986,,
B37E15E2-3925-8B60-8B58-BAA95D030499,base1304,"Rojas, Ivy",(553) 701-5955,vulputate@outlook.ca,"332 Non, Rd.",Colchester,[1303],[3.0],333,,
ACA8924A-6AA8-55EB-E831-1BB5A00C9B6B,base1278,Zephania Shelton,(743) 460-2279,vulputate@outlook.com,454-909 Urna Ave,Oklahoma City,[1277],[3.0],302,,
BE442F72-AAF2-762F-6A72-633106E94811,base1670,"Adkins, Daquan",1-806-476-7794,vulputate@yahoo.com,622-7781 Dis Street,Boston,"[1669, 2169, 2669]","[3.0, 2.5, 1.5]",774,,
BE442F72-AAF2-762F-6A72-633106E94811,defaults170,"Adkins, Daquan",1-806-476-7794,vulputate@yahoo.com,,,"[1669, 2169, 2669]","[2.5, 2.5, 1.5]",774,,
C794EC56-C8F6-D51E-FFDA-9464AE0FC62A,formatting1, silas carlson,7431477199,,,,"[1500, 2500]","[1.5, 1.5]",546,,
99A89915-15A4-DFC6-D1FA-A3E0ECDBCCAC,formatting2, tamara olsen,2587452235,,,,"[1501, 2001, 2501]","[1.5, 1.5, 1.5]",547,,
BBFE4FA0-68E5-7783-2ACC-EFE1563BF73F,formatting3, gemma combs,3365354515,,,,"[1502, 2002, 2502]","[1.5, 1.5, 1.5]",548,,
ED83C421-A13C-781E-9A39-4817C4B2E29A,formatting4, brooke daniel,8273780698,,,,"[1503, 2003, 2503]","[1.5, 1.5, 1.5]",551,,
5251F8BE-CA75-4849-183A-DD86EEBD8164,formatting5, ryder bishop,7718125897,,,,"[1504, 2004, 2504]","[1.5, 1.5, 1.5]",552,,
364AA1DF-B927-CD3D-54AC-CA6E471C3A52,formatting6, pascale q mcclain,7928851234,,,,"[1505, 2005, 2505]","[1.5, 1.5, 1.5]",553,,
E4514E01-B542-06C7-24D8-909DBCCE5621,formatting7, indira herrera,8436666077,,,,"[1506, 2006, 2506]","[1.5, 1.5, 1.5]",554,,
E92233D6-BCCC-C22A-C63E-88121D698194,formatting8, akeem perry,8186646674,,,,"[1507, 2007, 2507]","[1.5, 1.5, 1.5]",555,,
352EC525-19DF-C097-D3CA-38368E191F13,formatting9, channing michael,4327103775,,,,"[1508, 2008, 2508]","[1.5, 1.5, 1.5]",556,,
F11B8926-7DF2-222B-CE26-7B2AB347A7AB,formatting10, palmer l rasmussen,6629778745,,,,"[1509, 2009, 2509]","[1.5, 1.5, 1.5]",557,,
88D8BC88-7BE6-EA2D-FC35-E2C891DF47F7,formatting11, keely rodriguez,2347787021,,,,"[1510, 2010, 2510]","[1.5, 1.0, 1.5]",559,,
C97DCA75-1455-37DE-8E91-D2DE9871C261,formatting12, pascale bowen,2370344836,,,,"[1511, 2511]","[1.5, 1.5]",560,,
C411A76A-FB66-5C38-9841-2C6343D4571B,formatting13, geoffrey y hood,9549794205,,,,"[1512, 2012, 2512]","[1.5, 1.0, 1.5]",561,,
4A6BEC37-572E-DCAD-2311-FB39969F9914,formatting14, wilma c maldonado,6124357365,,,,"[1513, 2013, 2513]","[1.5, 1.5, 1.5]",562,,
BB8B7616-5DF6-E913-128A-25EA1D632A21,formatting15, oliver mathis,3596645768,,,,"[1514, 2514]","[1.5, 1.5]",563,,
5865444A-EA43-9A67-BCEF-B6E3C7431EAD,formatting16, ashton d stout,2605420340,,,,"[1515, 2015, 2515]","[1.5, 1.5, 1.5]",564,,
3D1B2E7A-A5D2-49AA-8108-C1FC27936289,formatting17, nigel p parsons,8255626840,,,,"[1516, 2016, 2516]","[1.5, 1.5, 1.5]",565,,
CCCBF157-05EA-14B0-8CC9-6C5AD1C8F8AA,formatting18, aspen p becker,3516536652,,,,"[1517, 2017, 2517]","[1.5, 1.5, 1.5]",566,,
1CA11854-A413-E518-8632-6DB92754D890,formatting19, jolene y rocha,7423477057,,,,"[1518, 2018, 2518]","[1.5, 1.5, 1.5]",567,,
BA2769A0-6830-74A9-5517-F6CD8213B415,formatting20, garrison manning,3669048555,,,,"[1519, 2019, 2519]","[1.5, 1.5, 1.5]",568,,
F975EDE9-888B-541D-4BB8-D47877693C6A,formatting21, germaine riggs,8134472080,,,,"[1520, 2020, 2520]","[1.5, 1.5, 1.5]",570,,
9C41C333-960E-C102-8532-9DDE7CC758BC,formatting22, idona whitney,6288273723,,,,"[1521, 2021, 2521]","[1.5, 1.5, 1.5]",571,,
76430BEE-4E17-4853-3EA1-F6C32577CA88,formatting23, harriet j brewer,3434468645,,,,"[1522, 2522]","[1.5, 1.5]",574,,
0C6BC537-8264-C9ED-EBAE-4DD351286656,formatting24, channing carroll,2363628956,,,,"[1523, 2023, 2523]","[1.5, 1.5, 1.5]",575,,
2EE5AB4E-2B1A-0BA8-3571-5C8B62E91B99,formatting25, quintessa barker,2626514585,,,,"[1524, 2024, 2524]","[1.5, 1.5, 1.5]",576,,
B64DB89E-7B50-8183-5669-1CBB8554BE5A,formatting26, orlando snider,6426275637,,,,"[1525, 2025, 2525]","[1.5, 1.5, 1.5]",577,,
003D827A-9526-6064-4D8B-9D38D6B69BFE,formatting27, quinlan hodges,7996068207,,,,"[1526, 2026, 2526]","[1.5, 1.5, 1.5]",578,,
25CA4E67-5368-4C2D-D047-3129E6D52EC8,formatting28, cassady j cole,5002622596,,,,"[1527, 2027, 2527]","[1.5, 1.0, 1.5]",579,,
5DFA45A3-E6FA-5479-147A-18ADCDB87182,formatting29, zahir k stephenson,6388643537,,,,"[1528, 2028, 2528]","[1.5, 1.5, 1.5]",580,,
64AD3589-CB86-B83A-D13E-A7BD2234364C,formatting30, sandra o'neill,8108420857,,,,"[1529, 2029, 2529]","[1.5, 1.5, 1.5]",581,,
F3E7446B-17DB-E419-23B1-1C1DC4186EE4,formatting31, rhona p kim,8138854636,,,,"[1530, 2030, 2530]","[1.5, 1.5, 1.5]",583,,
980A4546-2E2E-737D-3953-D2C8C83A9788,formatting32, hadley v daniels,5448723246,,,,"[1531, 2031, 2531]","[1.5, 1.5, 1.5]",584,,
6C2247C6-5B95-71C1-B5D3-7F9949B3DA53,formatting33, hedy p vaughan,7796464188,,,,"[1532, 2032, 2532]","[1.5, 1.0, 1.5]",585,,
332929BC-8B84-6A48-B07B-861461B23DF8,formatting34, jermaine pratt,5264089828,,,,"[1533, 2033, 2533]","[1.5, 1.5, 1.5]",586,,
F6CE9CCC-160E-8A67-ACE7-28DBA5FCE544,formatting35, lesley c wells,3564777446,,,,"[1534, 2034, 2534]","[1.5, 1.0, 1.5]",587,,
D6B6C83D-B7BF-9D8E-BEAC-51733567943D,formatting36, aidan v barr,6574608745,,,,"[1535, 2035, 2535]","[1.5, 1.5, 1.5]",588,,
61EBD28B-B4A5-DCDD-F166-79F386731F28,formatting37, lana v gardner,4947177435,,,,"[1536, 2036, 2536]","[1.5, 1.5, 1.5]",589,,
0D24395C-5AA8-A8C4-99B4-4DE5DB3DD76D,formatting38, vielka j frye,6656223141,,,,"[1537, 2037, 2537]","[1.5, 1.5, 1.5]",590,,
AA3A6B34-B5CC-1BC8-34A6-DB3D5FF2CA3C,formatting39, kibo morrison,5983372303,,,,"[1538, 2038, 2538]","[1.5, 1.5, 1.5]",591,,
A1DB2FC1-CE6D-4CDD-91F5-AF4998A7DD44,formatting40, freya n austin,3548750299,,,,"[1539, 2039, 2539]","[1.5, 1.5, 1.5]",592,,
69C1A5E3-F6D5-5A12-C5CC-C693D95223B4,formatting41, norman u henderson,2264293234,,,,"[1540, 2540]","[1.5, 1.5]",596,,
3ED2A18E-4A7B-14DE-7A15-6D7DCFB9C6E8,formatting42, keelie b chapman,4074022884,,,,"[1541, 2041, 2541]","[1.5, 1.5, 1.5]",597,,
15A8BC56-CA0D-6FF6-CF8A-0903E75DB646,formatting43, wilma blake,7617102923,,,,"[1542, 2042, 2542]","[1.5, 1.5, 1.5]",598,,
B4921970-D023-D235-1391-D6EC83875381,formatting44, eagan i hurst,7615225311,,,,"[1543, 2043, 2543]","[1.5, 1.5, 1.5]",599,,
33A1A58A-2AC7-244C-46EC-CCE5010B9669,formatting45, gil hess,3944466932,,,,"[1544, 2044, 2544]","[1.5, 1.5, 1.5]",600,,
D9D6BA33-6C8B-1DE8-6266-94A8D85D9EB6,formatting46, martha t short,1933826063,,,,"[1545, 2045, 2545]","[1.5, 1.5, 1.5]",601,,
2E94233D-876E-1902-5A50-A1A249288714,formatting47, devin v gay,4856455287,,,,"[1546, 2046, 2546]","[1.5, 1.5, 1.5]",602,,
8069403D-E943-69E8-7C70-8C53E2CEA381,formatting48, hollee beck,6889095332,,,,"[1547, 2047, 2547]","[1.5, 1.5, 1.5]",603,,
488355AE-653D-5590-F5E2-F2657D935042,formatting49, tanner guthrie,7553967455,,,,"[1548, 2048, 2548]","[1.5, 1.5, 1.5]",604,,
783AC182-9A39-2A73-B434-3004DA3CD3C2,formatting50, perry simpson,3275939053,,,,"[1549, 2049, 2549]","[1.5, 1.5, 1.5]",605,,
05172DA0-5806-1BBC-2BEC-4651485D453C,formatting51, nyssa singleton,5529744565,,,,"[1550, 2050, 2550]","[1.5, 1.5, 1.5]",607,,
CC58673D-E517-734E-DE96-181D4E7563EE,formatting52, maisie d reeves,4513353479,,,,"[1551, 2051, 2551]","[1.5, 1.5, 1.5]",608,,
CE9B2793-4197-9BA2-ED95-CCD665B41758,formatting53, sophia d morris,8689853182,,,,"[1552, 2052, 2552]","[1.5, 1.5, 1.5]",609,,
A3B72A62-0B26-769C-9E94-2226767677EA,formatting54, yael w collier,7113201175,,,,"[1553, 2053, 2553]","[1.5, 1.5, 1.5]",610,,
03ACD71B-BE31-5989-1397-F878BF043CD0,formatting55, leigh mcgowan,5267257212,,,,"[1554, 2054, 2554]","[1.5, 1.5, 1.5]",611,,
852CFE7B-AD38-3430-2AD2-C70423C9B3B1,formatting56, neil harper,5883762025,,,,"[1555, 2055, 2555]","[1.5, 1.5, 1.5]",612,,
9491317B-BA7D-2B51-5B75-D725D30B2E65,formatting57, nicole u bonner,3566527137,,,,"[1556, 2056, 2556]","[1.5, 1.5, 1.5]",613,,
CED25863-03A4-883F-8114-AD818D7C3779,formatting58, ori shepherd,1706466655,,,,"[1557, 2057, 2557]","[1.5, 1.5, 1.5]",614,,
77672D1D-2B64-61A5-FD3D-88ED4B9ACDAD,formatting59, angelica wiggins,1818606863,,,,"[1558, 2058, 2558]","[1.5, 1.5, 1.5]",615,,
721B4351-0C78-C9BF-126C-9401693ADC79,formatting60, merritt howard,2543815342,,,,"[1559, 2059, 2559]","[1.5, 1.5, 1.5]",616,,
C1E29C97-7477-A5FC-E937-E5EB6B6757AB,formatting61, perry carey,7218707087,,,,"[1560, 2060, 2560]","[1.5, 1.5, 1.5]",618,,
A37A6D04-826D-434F-F1EB-58871E6DB761,formatting62, alden c sanford,7531572667,,,,"[1561, 2061, 2561]","[1.5, 1.0, 1.5]",619,,
D90E5905-5765-34A1-7CD6-15C4861E4D97,formatting63, elmo k dejesus,6858688732,,,,"[1562, 2062, 2562]","[1.5, 1.5, 1.5]",622,,
7F6562CD-A75A-4CA5-F5C4-325A2E983A6B,formatting64, claudia cobb,2798855836,,,,"[1563, 2063, 2563]","[1.5, 1.5, 1.5]",623,,
8C11DCD8-E2A1-54B8-37A7-BED8136B98F1,formatting65, alexandra r suarez,6847694147,,,,"[1564, 2064, 2564]","[1.5, 1.0, 1.5]",624,,
B8C726A1-5ECB-E59D-7CC1-390394B5DF32,formatting66, hiroko clements,567094585,,,,"[1565, 2065, 2565]","[1.5, 1.5, 1.5]",625,,
EC8B6A89-0C13-80EE-15C7-9656FBEAAA8D,formatting67, eliana w pena,8393581047,,,,"[1566, 2066, 2566]","[1.5, 1.5, 1.5]",626,,
B4FEEA86-A83F-96A6-877D-56D74C25D385,formatting68, charissa b lancaster,2239392220,,,,"[1567, 2067, 2567]","[1.5, 1.5, 1.5]",627,,
BABB43C4-4885-CBBE-AD31-6D6E8F554695,formatting69, colorado frost,6408641358,,,,"[1568, 2068, 2568]","[1.5, 1.5, 1.5]",628,,
9932D572-FA8B-A9DA-EF16-3A019A075538,formatting70, kelsey u snyder,5555377668,,,,"[1569, 2069, 2569]","[1.5, 1.5, 1.5]",629,,
297B63D9-C856-9C71-522D-C18D236BCAA1,formatting71, yoko o goff,7156707275,,,,"[1570, 2070, 2570]","[1.5, 1.5, 1.5]",631,,
26B76783-4F85-74C9-9CD1-FD3A97954892,formatting72, isaiah gillespie,7552091487,,,,"[1571, 2071, 2571]","[1.5, 1.5, 1.5]",632,,
89828F12-5425-533E-6F6A-9C3A8414E383,formatting73, wesley johnson,7243517942,,,,"[1572, 2072, 2572]","[1.5, 1.5, 1.5]",633,,
468C3967-017D-E421-193A-85945AA05673,formatting74, cameron sanchez,5844215612,,,,"[1573, 2073, 2573]","[1.5, 1.5, 1.5]",634,,
9336077C-8533-624A-18BB-CEFC34085999,formatting75, conan lucas,7461436739,,,,"[1574, 2574]","[1.5, 1.5]",635,,
D7C857A5-EE11-828D-DADA-EF346F6DEEDF,formatting76, fritz j camacho,6526785690,,,,"[1575, 2075, 2575]","[1.5, 1.5, 1.5]",636,,
E3C78961-6B1A-1424-29A9-5E45732AD10F,formatting77, gannon puckett,2258780514,,,,"[1576, 2076, 2576]","[1.5, 1.5, 1.5]",637,,
B46D89A8-87D7-BA2E-4F52-49AC11CC8B05,formatting78, rana m cunningham,7127403934,,,,"[1577, 2077, 2577]","[1.5, 1.5, 1.5]",638,,
E413DEF4-A541-DDDE-3A3E-77C9195835C6,formatting79, melyssa vincent,6636898448,,,,"[1578, 2578]","[1.5, 1.5]",641,,
FBED8711-4E97-6343-98D2-BD77F1E21D50,formatting80, nissim mcbride,8902834538,,,,"[1579, 2079, 2579]","[1.5, 1.5, 1.5]",642,,
0A4EB6EA-8DAE-91F6-D055-634441BCBAA2,formatting81, dante l baird,5673807528,,,,"[1580, 2080, 2580]","[1.5, 1.5, 1.5]",644,,
EE4821FB-57D8-24D1-F589-9BECE47B1C66,formatting82, natalie s lane,8177823374,,,,"[1581, 2081, 2581]","[1.5, 1.5, 1.5]",645,,
8DF1E2F2-1289-177C-6B0C-447899D04D0B,formatting83, joy q davenport,8736136201,,,,"[1582, 2582]","[1.5, 1.5]",648,,
819A8EB7-4198-5216-E259-75ED899717C7,formatting84, lacy hunt,4116529688,,,,"[1583, 2083, 2583]","[1.5, 1.5, 1.5]",651,,
C64227D7-9EAA-A6E9-F8A8-D031A7AD22DC,formatting85, grace c hutchinson,9372635796,,,,"[1584, 2084, 2584]","[1.5, 1.5, 1.5]",652,,
FD9738B1-41A7-8E3A-4682-35E984E777D6,formatting86, alvin newman,2381751785,,,,"[1585, 2085, 2585]","[1.5, 1.5, 1.5]",653,,
BE9DE1E2-BB2A-4901-227B-424E54D3BC71,formatting87, quentin c kennedy,7755278625,,,,"[1586, 2086, 2586]","[1.5, 1.5, 1.5]",654,,
EA5795A5-BB06-6506-DDDF-B649ED04C4E7,formatting88, inga b mcconnell,3125866622,,,,"[1587, 2087, 2587]","[1.5, 1.5, 1.5]",655,,
5A6ED26B-2BB0-E147-5F79-B656C365545B,formatting89, illana maldonado,8527371720,,,,"[1588, 2088, 2588]","[1.5, 1.0, 1.5]",656,,
7DD71AAF-4275-957B-A9B9-F3327EC3EC7B,formatting90, lawrence skinner,239007531,,,,"[1589, 2089, 2589]","[1.5, 1.5, 1.5]",657,,
14F91168-47C6-7DA7-5143-884ABB493E82,formatting91, elizabeth l key,8783576884,,,,"[1590, 2590]","[1.5, 1.5]",659,,
4C83F71A-A19F-C95A-E518-7A82A77DA75B,formatting92, basia maldonado,3432722467,,,,"[1591, 2091, 2591]","[1.5, 1.5, 1.5]",660,,
37B26A46-DA38-D035-76AD-1FA813CDA3E1,formatting93, baker collins,3328333247,,,,"[1592, 2092, 2592]","[1.5, 1.5, 1.5]",661,,
B27EAF0C-E5E5-22B7-D340-2DB1CE76A7C9,formatting94, merritt sanchez,7161787058,,,,"[1593, 2593]","[1.5, 1.5]",664,,
6D478935-5A69-282B-D334-6EB9A3D3CA75,formatting95, channing o bowers,5704856556,,,,"[1594, 2094, 2594]","[1.5, 1.5, 1.5]",665,,
6139EA91-3CC5-1BD8-C941-63F535E3766A,formatting96, libby x duke,3374461756,,,,"[1595, 2095, 2595]","[1.5, 1.5, 1.5]",666,,
6B75416B-6AF5-D3D5-999E-7C406B3744E2,formatting97, troy v lang,8876487284,,,,"[1596, 2096, 2596]","[1.5, 1.5, 1.5]",667,,
3556C979-81E2-CD8E-6F9C-93E4BCC23AD1,formatting98, caesar garner,3574211849,,,,"[1597, 2097, 2597]","[1.5, 1.5, 1.5]",668,,
DE46DC39-6797-B119-E978-CBA85A2BE869,formatting99, alma j mercado,4518166423,,,,"[1598, 2098, 2598]","[1.5, 1.5, 1.5]",669,,
6342AB19-568C-F71B-4483-C6A6D37A78CF,formatting100, ruth vincent,5134391153,,,,"[1599, 2099, 2599]","[1.5, 1.5, 1.5]",670,,
3591DEF4-96B2-5316-B5B3-8F6A2C54E95C,formatting101, tanek rios,8572867178,,,,"[1600, 2100, 2600]","[1.5, 1.5, 1.5]",673,,
